"","estado","AÑO","tasa","MES","TAX","m_arma_de_fuego","m_decapitado","m_mutiliado","mens_narco","cartel_juarez","cartel_beltranleyva","cartel_sinaloa","cartel_familia_michoacana","cartel_zetas","cartel_otro"
"1521","Zacatecas",2011,0.330132042913204,7,0,1,0,0,0,0,0,0,0,0,0
"1522","Zacatecas",2011,0.330132042913204,8,0,1,0,0,0,0,0,0,0,0,0
"1523","Zacatecas",2011,2.64105634330563,9,0,3,0,0,2,0,0,0,0,1,0
"1524","Zacatecas",2011,0.660264085826408,10,0,1,0,0,0,0,0,0,0,0,0
"1525","Zacatecas",2011,0.990396128739612,11,0,1,1,0,0,0,0,0,0,0,0
"1526","Aguascalientes",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1527","Aguascalientes",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1528","Aguascalientes",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1529","Aguascalientes",2011,0,11,0,0,0,0,0,0,0,0,0,0,0
"1530","Aguascalientes",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1531","Aguascalientes",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1532","Aguascalientes",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1533","Aguascalientes",2007,0,12,0,0,0,0,0,0,0,0,0,0,0
"1534","Aguascalientes",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1535","Aguascalientes",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1536","Aguascalientes",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1537","Aguascalientes",2010,0,3,0,0,0,0,0,0,0,0,0,0,0
"1538","Baja California",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1539","Baja California Sur",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1540","Baja California Sur",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1541","Baja California Sur",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1542","Baja California Sur",2011,0,2,0,0,0,0,0,0,0,0,0,0,0
"1543","Baja California Sur",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1544","Baja California Sur",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1545","Baja California Sur",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1546","Baja California Sur",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1547","Baja California Sur",2011,0,5,0,0,0,0,0,0,0,0,0,0,0
"1548","Baja California Sur",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1549","Baja California Sur",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1550","Baja California Sur",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1551","Baja California Sur",2010,0,6,0,0,0,0,0,0,0,0,0,0,0
"1552","Baja California Sur",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1553","Baja California Sur",2008,0,8,0,0,0,0,0,0,0,0,0,0,0
"1554","Baja California Sur",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1555","Baja California Sur",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1556","Baja California Sur",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1557","Baja California Sur",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1558","Baja California Sur",2011,0,9,0,0,0,0,0,0,0,0,0,0,0
"1559","Baja California Sur",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1560","Baja California Sur",2008,0,10,0,0,0,0,0,0,0,0,0,0,0
"1561","Baja California Sur",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1562","Baja California Sur",2010,0,10,0,0,0,0,0,0,0,0,0,0,0
"1563","Baja California Sur",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1564","Baja California Sur",2008,0,11,0,0,0,0,0,0,0,0,0,0,0
"1565","Baja California Sur",2009,0,11,0,0,0,0,0,0,0,0,0,0,0
"1566","Baja California Sur",2010,0,11,0,0,0,0,0,0,0,0,0,0,0
"1567","Baja California Sur",2011,0,11,0,0,0,0,0,0,0,0,0,0,0
"1568","Baja California Sur",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1569","Baja California Sur",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1570","Baja California Sur",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1571","Baja California Sur",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1572","Baja California Sur",2008,0,7,0,0,0,0,0,0,0,0,0,0,0
"1573","Baja California Sur",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1574","Baja California Sur",2010,0,7,0,0,0,0,0,0,0,0,0,0,0
"1575","Baja California Sur",2008,0,12,0,0,0,0,0,0,0,0,0,0,0
"1576","Baja California Sur",2009,0,12,0,0,0,0,0,0,0,0,0,0,0
"1577","Baja California Sur",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1578","Baja California Sur",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1579","Baja California Sur",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1580","Baja California Sur",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1581","Baja California Sur",2011,0,3,0,0,0,0,0,0,0,0,0,0,0
"1582","Campeche",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1583","Campeche",2009,0,2,0,0,0,0,0,0,0,0,0,0,0
"1584","Campeche",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1585","Campeche",2011,0,2,0,0,0,0,0,0,0,0,0,0,0
"1586","Campeche",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1587","Campeche",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1588","Campeche",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1589","Campeche",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1590","Campeche",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1591","Campeche",2008,0,5,0,0,0,0,0,0,0,0,0,0,0
"1592","Campeche",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1593","Campeche",2010,0,5,0,0,0,0,0,0,0,0,0,0,0
"1594","Campeche",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1595","Campeche",2010,0,6,0,0,0,0,0,0,0,0,0,0,0
"1596","Campeche",2011,0,6,0,0,0,0,0,0,0,0,0,0,0
"1597","Campeche",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1598","Campeche",2008,0,8,0,0,0,0,0,0,0,0,0,0,0
"1599","Campeche",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1600","Campeche",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1601","Campeche",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1602","Campeche",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1603","Campeche",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1604","Campeche",2011,0,9,0,0,0,0,0,0,0,0,0,0,0
"1605","Campeche",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1606","Campeche",2008,0,10,0,0,0,0,0,0,0,0,0,0,0
"1607","Campeche",2011,0,10,0,0,0,0,0,0,0,0,0,0,0
"1608","Campeche",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1609","Campeche",2010,0,11,0,0,0,0,0,0,0,0,0,0,0
"1610","Campeche",2011,0,11,0,0,0,0,0,0,0,0,0,0,0
"1611","Campeche",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1612","Campeche",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1613","Campeche",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1614","Campeche",2010,0,1,0,0,0,0,0,0,0,0,0,0,0
"1615","Campeche",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1616","Campeche",2010,0,7,0,0,0,0,0,0,0,0,0,0,0
"1617","Campeche",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1618","Campeche",2007,0,12,0,0,0,0,0,0,0,0,0,0,0
"1619","Campeche",2009,0,12,0,0,0,0,0,0,0,0,0,0,0
"1620","Campeche",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1621","Campeche",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1622","Campeche",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1623","Campeche",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1624","Coahuila de Zaragoza",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1625","Coahuila de Zaragoza",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1626","Coahuila de Zaragoza",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1627","Coahuila de Zaragoza",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1628","Coahuila de Zaragoza",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1629","Coahuila de Zaragoza",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1630","Coahuila de Zaragoza",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1631","Colima",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1632","Colima",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1633","Colima",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1634","Colima",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1635","Colima",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1636","Colima",2008,0,5,0,0,0,0,0,0,0,0,0,0,0
"1637","Colima",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1638","Colima",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1639","Colima",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1640","Colima",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1641","Colima",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1642","Colima",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1643","Colima",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1644","Colima",2008,0,11,0,0,0,0,0,0,0,0,0,0,0
"1645","Colima",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1646","Colima",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1647","Colima",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1648","Colima",2007,0,12,0,0,0,0,0,0,0,0,0,0,0
"1649","Colima",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1650","Colima",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1651","Chiapas",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1652","Chiapas",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1653","Chiapas",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1654","Chiapas",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1655","Chihuahua",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1656","Distrito Federal",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1657","Durango",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1658","Guanajuato",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1659","Guanajuato",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1660","Guanajuato",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1661","Guanajuato",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1662","Guerrero",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1663","Hidalgo",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1664","Hidalgo",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1665","Hidalgo",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1666","Hidalgo",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1667","Hidalgo",2011,0,5,0,0,0,0,0,0,0,0,0,0,0
"1668","Hidalgo",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1669","Hidalgo",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1670","Hidalgo",2010,0,6,0,0,0,0,0,0,0,0,0,0,0
"1671","Hidalgo",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1672","Hidalgo",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1673","Hidalgo",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1674","Hidalgo",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1675","Hidalgo",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1676","Hidalgo",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1677","Hidalgo",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1678","Jalisco",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1679","México",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1680","México",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1681","Michoacán de Ocampo",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1682","Morelos",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1683","Morelos",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1684","Morelos",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1685","Morelos",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1686","Nayarit",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1687","Nayarit",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1688","Nayarit",2009,0,2,0,0,0,0,0,0,0,0,0,0,0
"1689","Nayarit",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1690","Nayarit",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1691","Nayarit",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1692","Nayarit",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1693","Nayarit",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1694","Nayarit",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1695","Nayarit",2008,0,7,0,0,0,0,0,0,0,0,0,0,0
"1696","Nayarit",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1697","Nayarit",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1698","Nayarit",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1699","Nayarit",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1700","Nuevo León",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1701","Oaxaca",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1702","Oaxaca",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1703","Oaxaca",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1704","Puebla",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1705","Puebla",2009,0,2,0,0,0,0,0,0,0,0,0,0,0
"1706","Puebla",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1707","Puebla",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1708","Puebla",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1709","Puebla",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1710","Puebla",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1711","Puebla",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1712","Puebla",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1713","Puebla",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1714","Puebla",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1715","Puebla",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1716","Puebla",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1717","Puebla",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1718","Puebla",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1719","Puebla",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1720","Querétaro",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1721","Querétaro",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1722","Querétaro",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1723","Querétaro",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1724","Querétaro",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1725","Querétaro",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1726","Querétaro",2010,0,5,0,0,0,0,0,0,0,0,0,0,0
"1727","Querétaro",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1728","Querétaro",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1729","Querétaro",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1730","Querétaro",2011,0,6,0,0,0,0,0,0,0,0,0,0,0
"1731","Querétaro",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1732","Querétaro",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1733","Querétaro",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1734","Querétaro",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1735","Querétaro",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1736","Querétaro",2008,0,10,0,0,0,0,0,0,0,0,0,0,0
"1737","Querétaro",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1738","Querétaro",2010,0,10,0,0,0,0,0,0,0,0,0,0,0
"1739","Querétaro",2011,0,10,0,0,0,0,0,0,0,0,0,0,0
"1740","Querétaro",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1741","Querétaro",2009,0,11,0,0,0,0,0,0,0,0,0,0,0
"1742","Querétaro",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1743","Querétaro",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1744","Querétaro",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1745","Querétaro",2011,0,1,0,0,0,0,0,0,0,0,0,0,0
"1746","Querétaro",2008,0,7,0,0,0,0,0,0,0,0,0,0,0
"1747","Querétaro",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1748","Querétaro",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1749","Querétaro",2008,0,12,0,0,0,0,0,0,0,0,0,0,0
"1750","Querétaro",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1751","Querétaro",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1752","Querétaro",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1753","Querétaro",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1754","Querétaro",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1755","Quintana Roo",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1756","Quintana Roo",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1757","Quintana Roo",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1758","Quintana Roo",2008,0,5,0,0,0,0,0,0,0,0,0,0,0
"1759","Quintana Roo",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1760","Quintana Roo",2008,0,10,0,0,0,0,0,0,0,0,0,0,0
"1761","Quintana Roo",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1762","Quintana Roo",2010,0,1,0,0,0,0,0,0,0,0,0,0,0
"1763","Quintana Roo",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1764","Quintana Roo",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1765","San Luis Potosí",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1766","San Luis Potosí",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1767","San Luis Potosí",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1768","San Luis Potosí",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1769","San Luis Potosí",2008,0,5,0,0,0,0,0,0,0,0,0,0,0
"1770","San Luis Potosí",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1771","San Luis Potosí",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1772","San Luis Potosí",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1773","San Luis Potosí",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1774","San Luis Potosí",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1775","San Luis Potosí",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1776","San Luis Potosí",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1777","San Luis Potosí",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1778","San Luis Potosí",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1779","San Luis Potosí",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1780","San Luis Potosí",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1781","San Luis Potosí",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1782","San Luis Potosí",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1783","Sinaloa",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1784","Sonora",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1785","Tabasco",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1786","Tabasco",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1787","Tabasco",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1788","Tabasco",2009,0,10,0,0,0,0,0,0,0,0,0,0,0
"1789","Tabasco",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1790","Tabasco",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1791","Tabasco",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1792","Tamaulipas",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1793","Tlaxcala",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1794","Tlaxcala",2008,0,2,0,0,0,0,0,0,0,0,0,0,0
"1795","Tlaxcala",2010,0,2,0,0,0,0,0,0,0,0,0,0,0
"1796","Tlaxcala",2011,0,2,0,0,0,0,0,0,0,0,0,0,0
"1797","Tlaxcala",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1798","Tlaxcala",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1799","Tlaxcala",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1800","Tlaxcala",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1801","Tlaxcala",2011,0,4,0,0,0,0,0,0,0,0,0,0,0
"1802","Tlaxcala",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1803","Tlaxcala",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1804","Tlaxcala",2010,0,5,0,0,0,0,0,0,0,0,0,0,0
"1805","Tlaxcala",2011,0,5,0,0,0,0,0,0,0,0,0,0,0
"1806","Tlaxcala",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1807","Tlaxcala",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1808","Tlaxcala",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1809","Tlaxcala",2010,0,6,0,0,0,0,0,0,0,0,0,0,0
"1810","Tlaxcala",2007,0,8,0,0,0,0,0,0,0,0,0,0,0
"1811","Tlaxcala",2008,0,8,0,0,0,0,0,0,0,0,0,0,0
"1812","Tlaxcala",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1813","Tlaxcala",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1814","Tlaxcala",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1815","Tlaxcala",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1816","Tlaxcala",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1817","Tlaxcala",2010,0,9,0,0,0,0,0,0,0,0,0,0,0
"1818","Tlaxcala",2011,0,9,0,0,0,0,0,0,0,0,0,0,0
"1819","Tlaxcala",2007,0,10,0,0,0,0,0,0,0,0,0,0,0
"1820","Tlaxcala",2008,0,10,0,0,0,0,0,0,0,0,0,0,0
"1821","Tlaxcala",2007,0,11,0,0,0,0,0,0,0,0,0,0,0
"1822","Tlaxcala",2009,0,11,0,0,0,0,0,0,0,0,0,0,0
"1823","Tlaxcala",2011,0,11,0,0,0,0,0,0,0,0,0,0,0
"1824","Tlaxcala",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1825","Tlaxcala",2008,0,1,0,0,0,0,0,0,0,0,0,0,0
"1826","Tlaxcala",2009,0,1,0,0,0,0,0,0,0,0,0,0,0
"1827","Tlaxcala",2010,0,1,0,0,0,0,0,0,0,0,0,0,0
"1828","Tlaxcala",2011,0,1,0,0,0,0,0,0,0,0,0,0,0
"1829","Tlaxcala",2007,0,7,0,0,0,0,0,0,0,0,0,0,0
"1830","Tlaxcala",2009,0,7,0,0,0,0,0,0,0,0,0,0,0
"1831","Tlaxcala",2010,0,7,0,0,0,0,0,0,0,0,0,0,0
"1832","Tlaxcala",2011,0,7,0,0,0,0,0,0,0,0,0,0,0
"1833","Tlaxcala",2007,0,12,0,0,0,0,0,0,0,0,0,0,0
"1834","Tlaxcala",2008,0,12,0,0,0,0,0,0,0,0,0,0,0
"1835","Tlaxcala",2009,0,12,0,0,0,0,0,0,0,0,0,0,0
"1836","Tlaxcala",2010,0,12,0,0,0,0,0,0,0,0,0,0,0
"1837","Tlaxcala",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1838","Tlaxcala",2007,0,3,0,0,0,0,0,0,0,0,0,0,0
"1839","Tlaxcala",2008,0,3,0,0,0,0,0,0,0,0,0,0,0
"1840","Tlaxcala",2009,0,3,0,0,0,0,0,0,0,0,0,0,0
"1841","Tlaxcala",2010,0,3,0,0,0,0,0,0,0,0,0,0,0
"1842","Veracruz de Ignacio de la Llave",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1843","Veracruz de Ignacio de la Llave",2007,0,1,0,0,0,0,0,0,0,0,0,0,0
"1844","Veracruz de Ignacio de la Llave",2011,0,12,0,0,0,0,0,0,0,0,0,0,0
"1845","Yucatán",2007,0,2,0,0,0,0,0,0,0,0,0,0,0
"1846","Yucatán",2009,0,2,0,0,0,0,0,0,0,0,0,0,0
"1847","Yucatán",2011,0,2,0,0,0,0,0,0,0,0,0,0,0
"1848","Yucatán",2007,0,4,0,0,0,0,0,0,0,0,0,0,0
"1849","Yucatán",2008,0,4,0,0,0,0,0,0,0,0,0,0,0
"1850","Yucatán",2009,0,4,0,0,0,0,0,0,0,0,0,0,0
"1851","Yucatán",2010,0,4,0,0,0,0,0,0,0,0,0,0,0
"1852","Yucatán",2011,0,4,0,0,0,0,0,0,0,0,0,0,0
"1853","Yucatán",2007,0,5,0,0,0,0,0,0,0,0,0,0,0
"1854","Yucatán",2008,0,5,0,0,0,0,0,0,0,0,0,0,0
"1855","Yucatán",2009,0,5,0,0,0,0,0,0,0,0,0,0,0
"1856","Yucatán",2010,0,5,0,0,0,0,0,0,0,0,0,0,0
"1857","Yucatán",2011,0,5,0,0,0,0,0,0,0,0,0,0,0
"1858","Yucatán",2007,0,6,0,0,0,0,0,0,0,0,0,0,0
"1859","Yucatán",2008,0,6,0,0,0,0,0,0,0,0,0,0,0
"1860","Yucatán",2009,0,6,0,0,0,0,0,0,0,0,0,0,0
"1861","Yucatán",2009,0,8,0,0,0,0,0,0,0,0,0,0,0
"1862","Yucatán",2010,0,8,0,0,0,0,0,0,0,0,0,0,0
"1863","Yucatán",2011,0,8,0,0,0,0,0,0,0,0,0,0,0
"1864","Yucatán",2007,0,9,0,0,0,0,0,0,0,0,0,0,0
"1865","Yucatán",2008,0,9,0,0,0,0,0,0,0,0,0,0,0
"1866","Yucatán",2009,0,9,0,0,0,0,0,0,0,0,0,0,0
"1867","Yucatán",2010,0,9,0,0,0,0,0,0,0,0,0,0,0
